id;Created Time;Nature operation;Type Co-emprunteur;Reste �� vivre mensuel;Taux d'apport;Revenus du foyer;Taux d'endettement;Immobilier;Apport global;Stage;d_eligible;instruit;Type de contrat;Profession;Domaine;age;civility;nb_enfants_charge;situation_familiale;regionName
6284;09/04/2018 14:53;--Achat d'une maison;Seul(e);-1219.0;10.0;133.78;1017.13;200000.0;20000.0;pre-qualified;0;0;CDI;Employe;Administration;33.0;Mme;2.0;Celibataire;Ile-de-France
438;14/04/2018 10:27;--Achat d'un immeuble;Avec votre conjoint;6735.0;15.44;7459.65;11.75;142500.0;22000.0;validated;1;1;;Gerant de societe;Informatique;36.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
2587;04/08/2019 22:44;--Achat d'un appartement;Seul(e);747.0;0.0;2300.0;67.54;260000.0;0.0;pre-qualified;0;0;;Ch̫meur / Sans activite;;34.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
2854;14/03/2019 12:10;--Achat d'un appartement;Seul(e);3009.0;7.14;3800.0;20.83;140000.0;10000.0;pre-qualified;0;0;CDI;Employe;Fonction Publique;39.0;Mme;2.0;Marie;Provence-Alpes-C̫te d'Azur
7569;29/04/2018 12:54;--Achat d'une maison;Avec votre conjoint;3261.0;71.43;4165.56;21.71;350000.0;250000.0;eligible;1;0;;Artisan;B̢timent;38.0;M;1.0;Marie;Ile-de-France
4029;28/05/2018 14:50;--Achat d'une maison;Seul(e);609.0;30.0;1163.96;60.12;100000.0;30000.0;pre-qualified;0;0;CDI;Employe;Sante;35.0;Mme;1.0;Celibataire;Nord-Pas-de-Calais-Picardie
1902;18/02/2018 22:08;--Achat d'un appartement;Seul(e);1553.0;21.88;2495.8;52.88;160000.0;35000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;2.0;Divorce;Ile-de-France
3914;05/06/2019 13:39;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;41.0;Mlle;0.0;Marie;Ile-de-France
867;08/05/2019 04:47;--Achat d'un appartement;Seul(e);1820.0;17.0;2332.37;21.96;100000.0;17000.0;eligible;1;0;CDI;Ouvrier;Industrie;35.0;M;0.0;Celibataire;Ile-de-France
3700;17/01/2018 22:33;--Achat d'un appartement;Avec votre conjoint;2698.0;21.15;4115.64;34.44;236400.0;50000.0;eligible;1;0;CDI;Cadre superieur;Informatique;33.0;M;0.0;Marie;Bretagne
4195;23/04/2018 22:41;--Achat d'une maison;Avec votre conjoint;1240.0;18.75;1749.97;29.14;80000.0;15000.0;cancelled;1;0;CDI;Technicien;Industrie;41.0;M;3.0;Marie;Pays de la Loire
2241;01/03/2018 08:39;--Achat d'une maison;Avec votre conjoint;1988.0;31.58;2999.01;33.7;190000.0;60000.0;eligible;1;0;CDI;Technicien;Transport;48.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
2863;26/07/2019 18:04;--Achat d'une maison;Avec votre conjoint;2099.0;36.36;3199.47;34.39;275000.0;100000.0;eligible;1;0;;;;37.0;M;3.0;Marie;Ile-de-France
2541;06/12/2018 21:50;--Achat d'un appartement;Seul(e);4079.0;0.0;6000.0;32.03;200000.0;0.0;pre-qualified;0;0;;;;;Mme;;;
4112;23/09/2018 08:13;--Achat d'une maison;Avec votre conjoint;-878.0;47.37;716.18;222.65;380000.0;180000.0;eligible;1;0;CDI;Commercial;Commerce;32.0;M;2.0;Marie;Ile-de-France
1669;14/03/2018 14:19;--Achat d'une maison;Seul(e);2092.0;6.82;3624.77;42.28;220000.0;15000.0;pre-qualified;0;0;CDI;Cadre moyen;Banque / Finance / Assurance;34.0;Mme;0.0;Celibataire;Ile-de-France
6504;09/08/2019 22:07;--Achat d'un appartement;Avec votre conjoint;4624.0;19.3;6332.29;26.97;285000.0;55000.0;eligible;1;0;CDI;Employe;Industrie;34.0;M;2.0;Union libre;Bourgogne-Franche-Comte
1133;25/06/2018 15:44;--Achat d'un appartement;Seul(e);739.0;15.0;2015.42;63.31;200000.0;30000.0;pre-qualified;0;0;CDI;Employe;Services �� la personne;31.0;Mlle;0.0;Celibataire;Ile-de-France
5206;19/06/2019 13:15;--Achat d'un appartement;Seul(e);1053.0;30.3;1600.0;34.23;99000.0;30000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4142;23/04/2018 18:34;--Achat d'un appartement;Avec votre conjoint;869.0;8.33;1299.69;33.13;60000.0;5000.0;pre-qualified;0;0;;Rentier;;61.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
271;05/06/2018 17:19;--Achat d'une maison;Avec votre conjoint;5520.0;15.09;7183.4;23.15;265000.0;40000.0;eligible;1;0;CDI;Medecin;Sante;48.0;M;2.0;Marie;Ile-de-France
3387;24/01/2019 13:14;--Achat d'un appartement;Seul(e);2939.0;5.16;4700.0;37.48;310000.0;16000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
6440;27/07/2018 16:51;--Achat d'un appartement;Avec votre conjoint;2771.0;25.95;3594.08;31.56;100000.0;25950.0;eligible;1;0;CDI;Cadre moyen;Informatique;43.0;M;1.0;Marie;Ile-de-France
3481;28/06/2019 00:13;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;45.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
3373;08/04/2019 13:01;--Achat d'un appartement;Seul(e);1703.0;3.75;4000.0;57.43;400000.0;15000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3505;17/05/2018 01:54;--Achat d'un appartement;Avec votre conjoint;4123.0;66.67;4752.78;13.25;150000.0;100000.0;pre-qualified;1;0;CDI;Enseignant;Fonction Publique;36.0;M;2.0;Marie;Ile-de-France
5888;21/02/2019 19:35;--Achat d'un appartement;Seul(e);1789.0;11.11;3000.0;40.39;225000.0;25000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
1443;17/05/2019 15:10;--Achat d'un appartement;Seul(e);-1066.0;17.65;0.72;106672.26;170000.0;30000.0;cancelled;0;0;CDD;Cadre moyen;Sante;25.0;Mlle;0.0;Celibataire;Ile-de-France
3997;08/03/2019 21:25;--Achat d'une maison;Seul(e);843.0;10.0;1465.75;46.15;90000.0;9000.0;pre-qualified;0;0;CDI;Technicien;Services aux entreprises;33.0;M;0.0;Divorce;Nord-Pas-de-Calais-Picardie
7553;30/08/2019 10:50;--Achat d'une maison;Avec votre conjoint;232.0;4.0;1665.35;86.04;200000.0;8000.0;pre-qualified;0;0;;En recherche d�۪emploi;;30.0;M;3.0;Marie;Ile-de-France
979;07/01/2019 17:29;--Achat d'un appartement;Seul(e);2316.0;13.89;3300.0;29.82;180000.0;25000.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
836;27/09/2018 16:06;--Achat d'une maison;Avec votre conjoint;4934.0;33.47;7165.68;31.14;487000.0;163000.0;cancelled;1;0;;Profession liberale;Services Juridiques;40.0;M;2.0;Marie;Ile-de-France
7070;07/08/2018 11:45;--Achat d'un appartement;Seul(e);3482.0;16.67;5000.0;30.36;300000.0;50000.0;pre-qualified;0;0;CDI;Cadre superieur;Fonction Publique;39.0;M;1.0;Marie;Ile-de-France
3933;29/01/2018 13:05;--Achat d'un appartement;Seul(e);1001.0;0.5;2200.0;54.53;200000.0;1000.0;pre-qualified;0;0;;;;;Mlle;;;Languedoc-Roussillon-Midi-Pyrenees
1510;28/11/2018 18:13;--Achat d'un appartement;Seul(e);788.0;6.23;1700.0;53.68;160500.0;10000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
2108;31/03/2018 13:27;--Achat d'un appartement;Seul(e);2718.0;5.56;3750.0;27.54;180000.0;10000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
321;03/06/2018 02:35;--Achat d'une maison;Avec votre conjoint;3079.0;20.0;3999.3;23.01;150000.0;30000.0;cancelled;1;0;CDI;Employe;B̢timent;38.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
3956;30/06/2019 17:24;--Achat d'un appartement;Seul(e);1732.0;16.67;2500.0;30.74;120000.0;20000.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
4862;01/02/2018 06:42;--Achat d'un appartement;Seul(e);1732.0;0.0;2700.0;35.87;160000.0;0.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
1996;16/04/2018 12:17;--Achat d'une maison;Avec votre conjoint;1345.0;21.74;1908.97;29.54;92000.0;20000.0;pre-qualified;1;0;CDI;Employe;Fonction Publique;31.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
323;11/03/2018 10:57;--Achat d'un appartement;Avec votre conjoint;5107.0;18.86;6793.54;27.75;350000.0;66000.0;Mandate;1;0;CDI;Cadre superieur;Gestion / Comptabilite;32.0;M;0.0;Marie;Ile-de-France
819;05/05/2019 00:14;--Achat d'un appartement;Seul(e);1304.0;33.33;2600.0;49.88;300000.0;100000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
3719;16/12/2018 09:59;--Achat d'un appartement;Seul(e);1717.0;6.58;3000.0;42.78;228000.0;15000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
998;17/02/2019 13:50;--Achat d'un immeuble;Dans le cadre d'une SCI;2030.0;25.0;4266.33;61.75;400000.0;100000.0;pre-qualified;0;0;;Taxi;Transport;41.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
4184;01/04/2018 22:37;--Achat d'une maison;Seul(e);-1734.0;57.14;0.54;173453.73;350000.0;200000.0;pre-qualified;0;0;;Gerant de societe;Tourisme;50.0;M;1.0;Marie;Auvergne-Rh̫ne-Alpes
6086;19/09/2018 23:43;--Achat d'un terrain sans financement de la construction;Avec votre conjoint;3260.0;58.33;3865.92;26.18;60000.0;35000.0;pre-qualified;0;0;CDI;Commercial;Informatique;33.0;M;2.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
7309;04/03/2018 12:30;--Achat d'un appartement;Avec votre conjoint;2557.0;36.36;3189.04;19.81;110000.0;40000.0;cancelled;1;0;CDI;Technicien;Industrie;31.0;M;1.0;Marie;Centre-Val de Loire
4508;01/07/2018 11:08;--Achat d'une maison;Avec votre conjoint;1640.0;45.75;2499.11;34.36;196700.0;90000.0;cancelled;1;0;CDI;Employe;Services �� la personne;52.0;M;2.0;Marie;Nord-Pas-de-Calais-Picardie
5484;01/02/2018 14:44;--Achat d'un appartement;Seul(e);3235.0;500.0;3000.0;-7.86;10000.0;50000.0;pre-qualified;0;0;;;;;M;;;Normandie
1343;13/06/2018 22:41;--Achat d'une maison;Avec votre conjoint;1951.0;22.22;2499.89;21.96;90000.0;20000.0;cancelled;1;0;CDI;Employe;Industrie;33.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
4436;13/06/2019 18:34;--Achat d'une maison;Avec votre conjoint;-835.0;8.33;0.67;83566.68;120000.0;10000.0;pre-qualified;0;0;;Gerant de societe;Securite;44.0;M;4.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
4004;19/07/2019 00:32;--Achat d'un appartement;Seul(e);1073.0;6.25;2200.0;51.26;160000.0;10000.0;pre-qualified;0;0;;;;;Mlle;;;Ile-de-France
7799;04/07/2018 22:51;--Achat d'un appartement;Seul(e);724.0;58.33;930.0;22.23;12000.0;7000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
6640;19/01/2019 22:53;--Achat d'une maison;Seul(e);2217.0;13.33;4166.17;46.78;300000.0;40000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;39.0;M;0.0;Celibataire;Ile-de-France
2528;04/08/2019 21:52;--Achat d'un appartement;Avec votre conjoint;1280.0;12.5;2599.21;50.74;200000.0;25000.0;pre-qualified;0;0;;;;31.0;M;2.0;Marie;Bourgogne-Franche-Comte
1401;21/10/2018 15:36;--Achat d'un appartement;Seul(e);1245.0;15.0;1900.0;34.5;100000.0;15000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
424;10/04/2018 20:28;--Achat d'une maison;Seul(e);2657.0;26.32;3715.89;28.5;190000.0;50000.0;cancelled;1;0;CDI;Cadre superieur;Gestion / Comptabilite;46.0;Mme;4.0;Veuf;Ile-de-France
7640;29/03/2018 11:59;--Achat d'un appartement;Seul(e);2400.0;13.33;3200.0;25.01;150000.0;20000.0;pre-qualified;0;0;;;;42.0;M;;;Ile-de-France
7028;06/06/2018 11:37;;Seul(e);;0.0;0.0;;;;eligible;1;0;CDI;Cadre moyen;Banque / Finance / Assurance;35.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
2810;10/03/2019 14:49;--Achat d'une maison;Avec votre parent;1403.0;11.11;2019.03;30.5;90000.0;10000.0;cancelled;0;0;;Commer̤ant;Commerce;42.0;M;0.0;Celibataire;Ile-de-France
7103;29/07/2019 11:15;--Achat d'une maison;Seul(e);3154.0;42.86;4175.67;29.53;280000.0;120000.0;eligible;1;0;;;;32.0;M;0.0;Celibataire;Ile-de-France
6202;11/06/2019 21:14;--Achat d'un appartement;Seul(e);-449.0;35.0;352.13;213.7;100000.0;35000.0;pre-qualified;0;0;CDI;Employe;Commerce;38.0;Mme;3.0;Instance de divorce;Alsace-Champagne-Ardenne-Lorraine
7661;21/05/2018 17:42;--Achat d'un appartement;Seul(e);1586.0;23.62;2332.95;32.02;127000.0;30000.0;cancelled;1;0;CDI;Cadre moyen;Informatique;27.0;M;0.0;Celibataire;Ile-de-France
4173;11/11/2018 23:15;--Achat d'un appartement;Seul(e);654.0;28.57;2500.0;73.86;420000.0;120000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
2056;04/04/2018 18:57;--Achat d'un appartement;Seul(e);1623.0;8.33;2300.0;29.45;120000.0;10000.0;pre-qualified;0;0;;;;;M;;;Aquitaine-Limousin-Poitou-Charentes
7374;11/05/2018 16:32;--Achat d'un appartement;Seul(e);4062.0;11.11;5269.07;26.13;180000.0;20000.0;pre-qualified;0;0;CDI;Cadre moyen;Commerce;36.0;Mlle;0.0;Celibataire;Ile-de-France
4486;17/03/2019 00:48;--Achat d'une maison;Avec votre conjoint;3652.0;40.0;4832.99;24.44;250000.0;100000.0;cancelled;1;0;CDI;Cadre moyen;Sante;33.0;M;2.0;Marie;Ile-de-France
7233;29/03/2019 16:51;--Achat d'un appartement;Seul(e);3640.0;32.0;4700.0;22.57;250000.0;80000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5342;12/09/2018 15:28;--Achat d'une maison;Avec votre conjoint;4723.0;18.75;6649.28;28.97;320000.0;60000.0;eligible;1;0;CDI;Cadre superieur;Informatique;39.0;M;2.0;Marie;Ile-de-France
5318;22/06/2019 19:26;--Achat d'une maison;Seul(e);3752.0;14.29;5999.37;37.46;350000.0;50000.0;pre-qualified;0;0;CDI;Profession liberale;Sante;35.0;M;2.0;Instance de divorce;Ile-de-France
4648;08/08/2019 16:48;--Achat d'une maison;Avec votre conjoint;789.0;50.0;1999.63;60.53;300000.0;150000.0;eligible;1;0;CDI;Employe;Enseignement/Recherche;49.0;M;5.0;Marie;Provence-Alpes-C̫te d'Azur
3959;08/03/2019 21:42;--Achat d'un autre bien;Seul(e);-948.0;30.0;0.53;94852.79;100000.0;30000.0;Exclus;0;0;;Gerant de societe;Transport;32.0;M;0.0;Celibataire;Ile-de-France
1994;16/04/2018 08:42;--Achat d'un appartement;Seul(e);-921.0;18.18;-224.74;339.29;55000.0;10000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;28.0;Mme;0.0;Celibataire;Ile-de-France
7244;30/07/2019 17:33;--Achat d'une maison;Avec votre conjoint;3221.0;15.21;4832.48;33.34;263000.0;40000.0;eligible;1;0;;;;36.0;M;1.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
460;17/03/2018 22:54;--Achat d'un appartement;Seul(e);976.0;26.67;1415.79;33.04;75000.0;20000.0;cancelled;1;0;CDI;Employe;Administration;31.0;Mlle;0.0;Celibataire;Alsace-Champagne-Ardenne-Lorraine
3737;15/09/2018 11:24;--Achat d'un appartement;Seul(e);6333.0;28.57;7839.63;19.22;350000.0;100000.0;eligible;1;0;CDI;Cadre moyen;Environnement;47.0;M;2.0;Marie;Ile-de-France
1514;03/06/2018 21:19;--Achat d'un appartement;Seul(e);877.0;48.13;1665.05;47.3;187000.0;90000.0;pre-qualified;0;0;CDI;Employe;Commerce;54.0;M;0.0;Celibataire;Ile-de-France
4731;09/06/2018 11:55;--Achat d'un appartement;Seul(e);3387.0;15.0;4400.0;23.02;200000.0;30000.0;pre-qualified;0;0;;;;;Mme;;;
1521;07/01/2018 17:41;--Achat d'un appartement;Seul(e);1842.0;11.63;3000.0;38.6;215000.0;25000.0;pre-qualified;0;0;;;;;Mme;;;Languedoc-Roussillon-Midi-Pyrenees
4231;12/02/2019 20:36;--Achat d'une maison;Avec votre conjoint;7317.0;16.67;9165.41;20.17;300000.0;50000.0;eligible;1;0;CDI;Cadre moyen;Industrie;33.0;M;0.0;Marie;Alsace-Champagne-Ardenne-Lorraine
6925;08/04/2018 13:49;--Achat d'un appartement;Seul(e);2620.0;5.0;4900.0;46.54;400000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
1452;26/12/2018 23:09;--Achat d'un appartement;Seul(e);2969.0;12.0;4300.0;30.97;250000.0;30000.0;pre-qualified;0;0;CDI;Ouvrier;B̢timent;35.0;M;2.0;Marie;Ile-de-France
763;07/09/2018 14:52;--Achat d'un appartement;Seul(e);1893.0;12.5;4000.0;52.69;400000.0;50000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3329;21/06/2019 10:23;--Achat d'un appartement;Seul(e);-5672.0;2.0;500.0;1234.49;500000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
5879;04/06/2019 09:04;--Achat d'un appartement;Seul(e);1885.0;5.13;3000.0;37.2;195000.0;10000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
7849;13/05/2019 11:00;--Achat d'un appartement;Seul(e);1364.0;35.0;2380.0;42.72;200000.0;70000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
1230;13/01/2018 18:27;--Achat d'un immeuble;Dans le cadre d'une SCI;4998.0;15.0;10149.47;55.17;1000000.0;150000.0;pre-qualified;0;0;;Gerant de societe;Commerce;50.0;M;0.0;Marie;Provence-Alpes-C̫te d'Azur
3512;23/03/2018 18:52;--Achat d'un appartement;Seul(e);1323.0;20.0;2000.0;33.85;110000.0;22000.0;eligible;1;0;CDI;Employe;Commerce;45.0;M;0.0;Divorce;Ile-de-France
6615;06/02/2018 16:06;--Achat d'un appartement;Avec votre conjoint;611.0;20.0;934.91;62.28;50000.0;10000.0;pre-qualified;0;0;CDI;Employe;B̢timent;29.0;M;1.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
4671;31/05/2019 11:51;--Achat d'un appartement;Seul(e);2018.0;0.0;3100.0;34.9;180000.0;0.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;36.0;M;2.0;Marie;Centre-Val de Loire
481;19/02/2018 00:11;--Achat d'un immeuble;Avec votre conjoint;5200.0;18.29;5659.88;15.58;75000.0;15000.0;pre-qualified;1;0;;Gerant de societe;Commerce;28.0;Mme;0.0;Marie;Nord-Pas-de-Calais-Picardie
2563;17/04/2019 10:20;--Achat d'un appartement;Seul(e);2865.0;0.0;4300.0;33.38;240000.0;0.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
17;09/05/2019 12:39;--Achat d'un appartement;Avec votre conjoint;2770.0;16.67;3539.57;21.74;150000.0;25000.0;Mandate;1;0;CDI;Technicien;Informatique;42.0;M;2.0;Marie;La Reunion
5208;13/09/2018 12:37;--Achat d'un appartement;Avec votre conjoint;4223.0;22.86;6232.4;32.24;350000.0;80000.0;cancelled;1;0;CDI;Employe;Fonction Publique;43.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
4846;03/06/2019 18:27;--Achat d'un appartement;Seul(e);2619.0;16.67;4500.0;41.82;300000.0;50000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
3287;11/10/2018 00:39;--Achat d'un terrain avec financement de la construction;Avec votre conjoint;-2268.0;8.0;-549.89;226811.35;250000.0;20000.0;Exclus;0;0;;En recherche d�۪emploi;;42.0;Mme;3.0;Marie;Auvergne-Rh̫ne-Alpes
4293;16/05/2018 11:55;--Achat d'un appartement;Seul(e);312.0;6.67;2000.0;84.42;300000.0;20000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
2657;25/06/2019 20:26;--Achat d'un appartement;Seul(e);1572.0;15.0;2100.0;25.19;100000.0;15000.0;pre-qualified;0;0;CDI;Employe;Commerce;27.0;Mme;1.0;Marie;Auvergne-Rh̫ne-Alpes
2610;11/06/2018 23:05;--Achat d'un appartement;Seul(e);1658.0;0.0;3250.0;49.0;220000.0;0.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
3429;16/12/2018 17:57;--Achat d'une maison;Avec votre parent;1786.0;33.33;3332.33;46.39;300000.0;100000.0;pre-qualified;0;0;CDI;Enseignant;Fonction Publique;44.0;M;0.0;Celibataire;Ile-de-France
5250;30/08/2019 15:03;--Achat d'un appartement;Seul(e);2115.0;8.0;3500.0;39.6;250000.0;20000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
6802;16/03/2019 14:16;--Achat d'un appartement;Seul(e);3973.0;16.0;5250.0;24.33;250000.0;40000.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
5934;29/03/2018 01:24;--Achat d'un appartement;Seul(e);3531.0;18.75;4499.72;21.53;160000.0;30000.0;cancelled;1;0;CDI;Cadre superieur;Autre;53.0;M;3.0;Marie;Bourgogne-Franche-Comte
557;27/07/2019 15:23;--Achat d'un appartement;Seul(e);1172.0;13.33;2000.0;41.41;150000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;Languedoc-Roussillon-Midi-Pyrenees
931;23/06/2019 20:13;--Achat d'une maison;Avec votre conjoint;2073.0;26.16;3171.51;34.39;191100.0;50000.0;eligible;1;0;CDI;Employe;Autre;44.0;M;5.0;Marie;Auvergne-Rh̫ne-Alpes
5650;18/03/2019 10:13;--Achat d'un appartement;Seul(e);2604.0;13.33;3400.0;23.43;150000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;La Reunion
2523;20/01/2018 12:00;--Achat d'un appartement;Seul(e);9013.0;20.0;10000.0;9.87;200000.0;40000.0;pre-qualified;0;0;autre;Medecin;Sante;35.0;M;0.0;Marie;Nord-Pas-de-Calais-Picardie
686;06/10/2018 11:59;--Achat d'un appartement;Avec votre conjoint;2185.0;5.0;4999.12;56.28;400000.0;20000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;31.0;M;0.0;Marie;Ile-de-France
4022;08/07/2019 12:36;--Achat d'une maison;Avec votre conjoint;336.0;153.85;165.46;-102.74;65000.0;100000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;41.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
2551;25/09/2018 11:51;--Achat d'un appartement;Seul(e);753.0;33.33;2000.0;62.36;300000.0;100000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4169;10/10/2018 10:06;--Achat d'un appartement;Seul(e);1959.0;4.33;4089.45;57.31;300000.0;13000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;30.0;Mlle;0.0;Celibataire;Nord-Pas-de-Calais-Picardie
7121;10/02/2019 03:52;--Achat d'un appartement;Seul(e);1279.0;29.41;1500.0;14.77;17000.0;5000.0;pre-qualified;0;0;;;;;M;;;Pays de la Loire
2622;01/05/2019 11:45;--Achat d'une maison;Seul(e);2388.0;75.0;3059.23;21.94;200000.0;150000.0;Exclus;0;0;CDI;Ouvrier;Transport;42.0;M;3.0;Marie;
1731;08/07/2019 14:29;--Achat d'une maison;Avec votre conjoint;2029.0;15.0;2999.66;32.36;150000.0;22500.0;pre-qualified;1;0;CDI;Employe;Transport;34.0;M;2.0;Union libre;Alsace-Champagne-Ardenne-Lorraine
1675;26/12/2018 16:27;--Achat d'une maison;Avec votre conjoint;2013.0;68.75;2900.07;30.58;320000.0;220000.0;eligible;1;0;CDI;Employe;Fonction Publique;34.0;Mme;3.0;Marie;Ile-de-France
5530;25/07/2019 22:53;--Achat d'un appartement;Seul(e);1696.0;4.0;2000.0;15.23;50000.0;2000.0;pre-qualified;0;0;interimaire;Ouvrier;Industrie;38.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
2140;31/03/2018 12:48;--Achat d'un appartement;Seul(e);1040.0;11.11;1300.0;20.0;45000.0;5000.0;pre-qualified;0;0;;;;;Mme;;;
2507;12/03/2018 14:29;--Achat d'une maison;Avec votre conjoint;72.0;25.72;1833.0;96.07;311000.0;80000.0;pre-qualified;0;0;;Ch̫meur / Sans activite;;34.0;M;2.0;Marie;Ile-de-France
3978;21/07/2018 03:46;--Achat d'un appartement;Seul(e);2472.0;13.64;3600.0;31.35;220000.0;30000.0;pre-qualified;0;0;;;;;M;;;Pays de la Loire
2947;14/01/2019 13:42;--Achat d'une maison;Avec votre conjoint;3792.0;74.32;4999.17;24.14;296000.0;220000.0;eligible;1;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;2.0;Marie;Ile-de-France
6701;06/06/2018 06:43;--Achat d'un appartement;Seul(e);1936.0;50.0;2745.63;29.48;100000.0;50000.0;cancelled;1;0;CDI;Employe;Transport;30.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
6778;29/03/2018 16:08;--Achat d'un appartement;Seul(e);2329.0;14.29;4150.0;43.89;350000.0;50000.0;pre-qualified;0;0;;;;44.0;M;;;Ile-de-France
4538;15/07/2019 20:26;--Achat d'un appartement;Avec votre conjoint;3477.0;34.48;4665.49;25.47;290000.0;100000.0;eligible;1;0;;Gerant de societe;Informatique;39.0;M;3.0;Marie;Ile-de-France
7355;07/04/2018 15:46;--Achat d'un appartement;Seul(e);1376.0;43.24;2082.59;33.92;185000.0;80000.0;cancelled;1;0;CDI;Employe;Administration;31.0;Mme;0.0;Celibataire;Ile-de-France
407;28/05/2018 08:15;--Achat d'une maison;Avec votre conjoint;2956.0;54.05;4337.71;31.93;370000.0;200000.0;Cloture;1;1;CDI;Cadre moyen;Industrie;33.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
281;10/10/2018 11:49;--Achat d'une maison;Avec votre conjoint;3749.0;16.81;4504.89;16.88;119000.0;20000.0;Cloture;1;1;CDI;Cadre moyen;Informatique;47.0;M;2.0;Marie;Pays de la Loire
2843;16/06/2019 13:35;--Achat d'un appartement;Seul(e);2263.0;15.0;3300.0;31.43;200000.0;30000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
441;29/03/2018 10:23;--Achat d'une maison;Avec votre conjoint;916.0;20.55;1374.29;33.33;73000.0;15000.0;cancelled;1;0;CDI;Employe;Industrie;37.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
4718;27/01/2018 23:23;--Achat d'une maison;Avec votre conjoint;4200.0;72.22;6398.39;34.36;900000.0;650000.0;cancelled;1;0;CDI;Cadre superieur;Banque / Finance / Assurance;41.0;Mme;3.0;Marie;Ile-de-France
3579;15/09/2018 18:40;--Achat d'un appartement;Avec votre conjoint;1182.0;12.0;2832.97;58.28;250000.0;30000.0;pre-qualified;0;0;CDI;Cadre moyen;Environnement;42.0;Mme;4.0;Marie;Auvergne-Rh̫ne-Alpes
4355;31/08/2019 11:59;--Achat d'un appartement;Avec votre conjoint;3780.0;36.0;3997.99;22.83;50000.0;18000.0;pre-qualified;1;0;;;;35.0;M;2.0;Marie;Ile-de-France
